Week,AssignmentId,AssignmentName,ContentType,ContentFilename,"Content
",concepts
3,053,053.FirstPart,solution,FirstPart.java,"import java.util.Scanner;\npublic class FirstPart {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        System.out.print(""Type a word: "");\n        String word = reader.nextLine();\n        System.out.print(""Length of the first part: "");\n        int lengthOfBeginning = Integer.parseInt(reader.nextLine());\n        System.out.print(""Result: "" + word.substring(0, lengthOfBeginning));\n    }\n}
","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,StringAddition:1,ImportStatement:1,StringVariable:1,ClassDefinition:1,java.lang.Integer.parseInt:1,java.lang.System.out.print:3,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:4,StringLiteral:3,MethodDefinition:1,IntDataType:1,java.lang.String.substring:1,VoidDataType:1,ConstructorCall:1,ObjectMethodInvocation:3,ActualMethodParameter:5,ObjectCreationStatement:1,"
3,054,054.TheEndPart,baseline,TheEndPart.java,"import java.util.Scanner;\npublic class TheEndPart {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n    }\n}
",
3,054,054.TheEndPart,solution,TheEndPart.java,"import java.util.Scanner;\npublic class TheEndPart {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        System.out.print(""Type a word: "");\n        String word = reader.nextLine();\n        System.out.print(""Length of the end part:  "");\n        int lengthOfEnd = Integer.parseInt(reader.nextLine());\n        int startingPosition = word.length() - lengthOfEnd;\n        System.out.print(""Result: "" + word.substring(startingPosition, word.length()));\n    }\n}
","SimpleAssignmentExpression:4,PublicClassSpecifier:1,PublicMethodSpecifier:1,StringAddition:1,ImportStatement:1,StringVariable:1,ClassDefinition:1,java.lang.Integer.parseInt:1,java.lang.System.out.print:3,FormalMethodParameter:1,SubtractExpression:1,StaticMethodSpecifier:1,StringDataType:4,java.lang.String.length:2,StringLiteral:3,MethodDefinition:1,IntDataType:2,java.lang.String.substring:1,VoidDataType:1,ConstructorCall:1,ObjectMethodInvocation:3,ActualMethodParameter:5,ObjectCreationStatement:1,"
3,055,055.WordInsideWord,baseline,WordInsideWord.java,"import java.util.Scanner;\npublic class WordInsideWord {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n    }\n}
",
3,055,055.WordInsideWord,solution,WordInsideWord.java,"import java.util.Scanner;\npublic class WordInsideWord {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        System.out.print(""Type the 1. word:"");\n        String word1 = reader.nextLine();\n        System.out.print(""Type the 2. word:"");\n        String word2 = reader.nextLine();\n        if (word1.indexOf(word2)!=-1) {\n            System.out.println(""The word '"" + word2 + ""' is found from the word '"" + word1 + ""'"");\n        } else {\n            System.out.println(""The word '"" + word2 + ""' is not found from the word '"" + word1 + ""'"");\n        }\n    }\n}
","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,IfElseStatement:1,StringAddition:2,ImportStatement:1,StringVariable:2,ClassDefinition:1,java.lang.System.out.print:2,FormalMethodParameter:1,NotEqualExpression:1,StaticMethodSpecifier:1,StringDataType:6,StringLiteral:4,MethodDefinition:1,VoidDataType:1,ConstructorCall:1,ObjectMethodInvocation:3,ActualMethodParameter:6,ObjectCreationStatement:1,"
3,056,056.ReversingText,baseline,ReversingText.java,"import java.util.Scanner;\npublic class ReversingText {\n    public static String reverse(String text) {\n        // write your code here\n        // note that method does now print anything, it RETURNS the reversed string\n        //STUB: return """";\n    }\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        System.out.print(""Type in your text: "");\n        String text = reader.nextLine();\n        System.out.println(""In reverse order: "" + reverse(text));\n    }\n}
",
3,056,056.ReversingText,solution,ReversingText.java,"import java.util.Scanner;\npublic class ReversingText {\n    public static String reverse(String text) {\n        // write your code here\n        // note that method does now print anything, it RETURNS the reversed string\n        // First we create an empty string\n        String result = """";\n        // then the rest is copied to it one by one at reverse order\n        int i = text.length() - 1;\n        while (i >= 0) {\n            result += text.charAt(i);  // same as result = result + text.charAt(i); \n            i--;\n        }\n        return result;\n    }\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        System.out.print(""Type in your text: "");\n        String text = reader.nextLine();\n        System.out.println(""In reverse order: "" + reverse(text));\n    }\n}
","GreaterEqualExpression:1,StringAddition:1,ImportStatement:1,WhileStatement:1,ClassDefinition:1,FormalMethodParameter:2,SubtractExpression:1,StaticMethodSpecifier:2,StringDataType:5,MethodDefinition:2,java.lang.String.charAt:1,ReturnStatement:1,PostDecrementExpression:1,ConstructorCall:1,SimpleAssignmentExpression:4,AddAssignmentExpression:1,PublicClassSpecifier:1,PublicMethodSpecifier:2,java.lang.System.out.println:1,StringVariable:2,java.lang.System.out.print:1,java.lang.String.length:1,StringLiteral:3,IntDataType:1,VoidDataType:1,StringInitializationStatement:1,ObjectMethodInvocation:2,ActualMethodParameter:4,ObjectCreationStatement:1,"
3,057,057.Words,baseline,Words.java,"import java.util.ArrayList;\nimport java.util.Scanner;\npublic class Words {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        ArrayList<String> words = new ArrayList<String>();\n    }\n}
",
3,057,057.Words,solution,Words.java,"import java.util.ArrayList;\nimport java.util.Scanner;\npublic class Words {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        ArrayList<String> words = new ArrayList<String>();\n        while (true) {\n            System.out.print(""Type a word: "");\n            String word = reader.nextLine();\n            if (word.equals("""")) {\n                break;\n            }\n            words.add(word);\n        }\n        System.out.println(""You typed the following words:"");\n        for (String word : words) {\n            System.out.println(word);\n        }\n    }\n}
","True:1,ImportStatement:2,WhileStatement:1,ClassDefinition:1,java.util.ArrayList:2,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:5,IfStatement:1,MethodDefinition:1,ConstructorCall:1,java.lang.String.equals:1,ForEachStatement:1,SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,StringVariable:1,java.lang.System.out.print:1,GenericObjectCreationStatement:1,StringLiteral:3,VoidDataType:1,ObjectMethodInvocation:3,ActualMethodParameter:6,ObjectCreationStatement:1,"
3,058,058.RecurringWord,baseline,RecurringWord.java,"import java.util.ArrayList;\nimport java.util.Scanner;\npublic class RecurringWord {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        // create here the ArrayList \n    }\n}
",
3,058,058.RecurringWord,solution,RecurringWord.java,"import java.util.ArrayList;\nimport java.util.Scanner;\npublic class RecurringWord {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        // create here the ArrayList \n        ArrayList<String> words = new ArrayList<String>();\n        while (true) {\n            System.out.print(""Type a word:"");\n            String word = reader.nextLine();\n            if (words.contains(word)) {\n                System.out.println(""You gave twice the word ""+word);\n                break;\n            }\n            words.add(word);\n        }  \n    }\n}
","SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:1,StringAddition:1,True:1,ImportStatement:2,WhileStatement:1,StringVariable:1,ClassDefinition:1,java.lang.System.out.print:1,java.util.ArrayList:2,FormalMethodParameter:1,GenericObjectCreationStatement:1,StaticMethodSpecifier:1,StringDataType:4,IfStatement:1,StringLiteral:2,MethodDefinition:1,VoidDataType:1,ConstructorCall:1,ObjectMethodInvocation:3,ActualMethodParameter:5,ObjectCreationStatement:1,"
3,059,059.WordsInReverseOrder,baseline,WordsInReverseOrder.java,"import java.util.ArrayList;\nimport java.util.Collections;\nimport java.util.Scanner;\npublic class WordsInReverseOrder {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        // create here an ArrayList\n    }\n}
",
3,059,059.WordsInReverseOrder,solution,WordsInReverseOrder.java,"import java.util.ArrayList;\nimport java.util.Collections;\nimport java.util.Scanner;\npublic class WordsInReverseOrder {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        // create here an ArrayList\n        ArrayList<String> words = new ArrayList<String>();\n        while (true) {\n            System.out.print(""Type a word: "");\n            String word = reader.nextLine();\n            if (word.equals("""")) {\n                break;\n            }\n            words.add(word);\n        }\n        Collections.reverse(words);\n        System.out.println(""You typed the following words:"");\n        for (String word : words) {\n            System.out.println(word);\n        }\n    }\n}
","True:1,ImportStatement:3,WhileStatement:1,ClassDefinition:1,java.util.ArrayList:2,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:5,IfStatement:1,MethodDefinition:1,ConstructorCall:1,java.lang.String.equals:1,ForEachStatement:1,SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,StringVariable:1,java.lang.System.out.print:1,GenericObjectCreationStatement:1,StringLiteral:3,VoidDataType:1,ObjectMethodInvocation:4,ActualMethodParameter:7,ObjectCreationStatement:1,"
3,060,060.WordsInAlphabeticalOrder,baseline,WordsInAlphabeticalOrder.java,"import java.util.ArrayList;\nimport java.util.Collections;\nimport java.util.Scanner;\npublic class WordsInAlphabeticalOrder {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        // create here an ArrayList\n    }\n}
",
3,060,060.WordsInAlphabeticalOrder,solution,WordsInAlphabeticalOrder.java,"import java.util.ArrayList;\nimport java.util.Collections;\nimport java.util.Scanner;\npublic class WordsInAlphabeticalOrder {\n    public static void main(String[] args) {\n        Scanner reader = new Scanner(System.in);\n        // create here an ArrayList\n        ArrayList<String> words = new ArrayList<String>();\n        while (true) {\n            System.out.print(""Type a word: "");\n            String word = reader.nextLine();\n            if (word.equals("""")) {\n                break;\n            }\n            words.add(word);\n        }\n        Collections.sort(words);\n        System.out.println(""You typed the following words:"");\n        for (String word : words) {\n            System.out.println(word);\n        }\n    }\n}
","True:1,ImportStatement:3,WhileStatement:1,ClassDefinition:1,java.util.ArrayList:2,FormalMethodParameter:1,StaticMethodSpecifier:1,StringDataType:5,IfStatement:1,MethodDefinition:1,ConstructorCall:1,java.lang.String.equals:1,ForEachStatement:1,SimpleAssignmentExpression:3,PublicClassSpecifier:1,PublicMethodSpecifier:1,java.lang.System.out.println:2,StringVariable:1,java.lang.System.out.print:1,GenericObjectCreationStatement:1,StringLiteral:3,VoidDataType:1,ObjectMethodInvocation:4,ActualMethodParameter:7,ObjectCreationStatement:1,"
